src,ref_id,video_id,brand,count,cooc_count,published_at
comment,UgyJFbs73dxploCGT-J4AaABAg,AL0ZbcKewbY,넘버즈인,2,2,2025-12-23 00:00:00+00
comment,UgzVHDdbYN7ZAegKSg14AaABAg,AL0ZbcKewbY,비디비치,1,1,2025-12-23 00:00:00+00
comment,UgzVHDdbYN7ZAegKSg14AaABAg,AL0ZbcKewbY,헤라,1,1,2025-12-23 00:00:00+00
comment,UgytE4i_B-COi-D1ky54AaABAg,AL0ZbcKewbY,어바웃톤,1,0,2025-12-23 00:00:00+00
comment,UgytE4i_B-COi-D1ky54AaABAg,AL0ZbcKewbY,헤라,1,0,2025-12-23 00:00:00+00
comment,UgytE4i_B-COi-D1ky54AaABAg,AL0ZbcKewbY,비디비치,1,0,2025-12-23 00:00:00+00
comment,UgyyA3U639tSCMiS9R54AaABAg,AL0ZbcKewbY,비디비치,1,1,2025-12-23 00:00:00+00
comment,UgyyA3U639tSCMiS9R54AaABAg,AL0ZbcKewbY,페리페라,1,1,2025-12-23 00:00:00+00
comment,UgyVXNwgPuUnLV0NyHR4AaABAg,AL0ZbcKewbY,비디비치,1,1,2025-12-23 00:00:00+00
comment,Ughcnuo0lD2TAHgCoAEC,quj-_p15oro,바닐라코,1,0,2015-08-22 00:00:00+00
comment,UggTcE6iVNyidngCoAEC,quj-_p15oro,바닐라코,1,0,2017-08-22 00:00:00+00
comment,UgwHZKnQHRRaQvQ62HJ4AaABAg,5zaf-1fTt2Q,샤넬,1,1,2026-05-22 00:00:00+00
comment,UgyuPRQ5diadklqY0GN4AaABAg,5zaf-1fTt2Q,센텔리안24,1,1,2026-05-22 00:00:00+00
comment,UgxYKHEJPSjpen9_dwJ4AaABAg,5zaf-1fTt2Q,샤넬,1,0,2026-05-22 00:00:00+00
comment,UgwnizD3twXC7iRRyEx4AaABAg,5zaf-1fTt2Q,샤넬,1,1,2026-05-22 00:00:00+00
comment,UgymXXL7mmuCPXP7V0Z4AaABAg,5zaf-1fTt2Q,샤넬,1,1,2026-05-22 00:00:00+00
comment,UgwGpUNCqKxMt1vQAld4AaABAg,5zaf-1fTt2Q,샤넬,1,1,2026-05-22 00:00:00+00
comment,UgyX-In52P3_CcT3VP14AaABAg,5zaf-1fTt2Q,샤넬,1,0,2026-05-22 00:00:00+00
comment,Ugwo6PRd0t8Xq-fiFRp4AaABAg,5zaf-1fTt2Q,샤넬,1,1,2026-05-22 00:00:00+00
comment,UgyDagtkTsWN3c1rSc94AaABAg,5zaf-1fTt2Q,샤넬,1,0,2026-05-22 00:00:00+00
comment,UgyA1vnDrZ7INNUniOF4AaABAg,5zaf-1fTt2Q,샤넬,1,1,2026-05-22 00:00:00+00
comment,UgyDqZQRBVrNvARHcjd4AaABAg,5zaf-1fTt2Q,어반트라이브,1,0,2026-05-22 00:00:00+00
comment,UgwcJNAV46Y1cDrigeJ4AaABAg,5zaf-1fTt2Q,샤넬,1,1,2026-05-22 00:00:00+00
comment,UgxNhN-QwMPb61oR5zt4AaABAg,FpR3Z4HzvvA,코링코,1,1,2026-05-22 00:00:00+00
comment,UgyCVLiV_p6w74tpRC54AaABAg,FpR3Z4HzvvA,이솝,1,1,2026-06-22 00:00:00+00
comment,UgygXrM59JvhMlifGdR4AaABAg,FpR3Z4HzvvA,코링코,1,0,2026-05-22 00:00:00+00
comment,UgyWbKwtMuWoGqbUTtJ4AaABAg,FpR3Z4HzvvA,코링코,1,0,2026-05-22 00:00:00+00
comment,UgwDL-n1wccdY1Lja5B4AaABAg,FpR3Z4HzvvA,코링코,1,0,2026-05-22 00:00:00+00
comment,UgyklYddgXyHRVy8ldF4AaABAg,M7KBXw2JFH8,모키토,2,1,2026-07-22 00:00:00+00
comment,Ugyf8yNcOqOksywDmj14AaABAg,M7KBXw2JFH8,모키토,1,0,2026-07-22 00:00:00+00
comment,UgwI1HgbBVy8w7_iSkt4AaABAg,AL0ZbcKewbY,루미르,1,0,2025-12-23 00:00:00+00
comment,UgyPJ1HJ5UD5rjSt7bp4AaABAg,AL0ZbcKewbY,조말론,1,1,2025-12-23 00:00:00+00
comment,UgyPJ1HJ5UD5rjSt7bp4AaABAg,AL0ZbcKewbY,이솝,2,0,2025-12-23 00:00:00+00
comment,UgyPJ1HJ5UD5rjSt7bp4AaABAg,AL0ZbcKewbY,바이레도,2,0,2025-12-23 00:00:00+00
comment,UgxzMfAVBKwOZ6q3VkB4AaABAg,AL0ZbcKewbY,비디비치,2,2,2025-12-23 00:00:00+00
comment,UgxRw0um9OKA3We6RxR4AaABAg,AL0ZbcKewbY,조말론,1,1,2025-12-23 00:00:00+00
comment,Ugy28OtnEEE7ouKuk6V4AaABAg,AL0ZbcKewbY,비디비치,1,1,2025-12-23 00:00:00+00
comment,UgwCkWvb2gx_kgDaHp54AaABAg.AQ91X9VCMmnAQ92uW2Riyp,AL0ZbcKewbY,얼터너티브스테레오,1,0,2025-12-23 00:00:00+00
comment,UgxeL_u_9Tbb3NJ7hBd4AaABAg,hqDplDS7KNw,퓌,1,0,2025-11-23 00:00:00+00
comment,UgzKrCZ-KcqSwZafXs14AaABAg,hqDplDS7KNw,헤라,1,0,2025-11-23 00:00:00+00
comment,UgzKrCZ-KcqSwZafXs14AaABAg,hqDplDS7KNw,퓌,1,1,2025-11-23 00:00:00+00
comment,UgzKrCZ-KcqSwZafXs14AaABAg.APi-rKXxtqIAPi6CjFMQSs,hqDplDS7KNw,퓌,1,1,2025-11-23 00:00:00+00
comment,UgzE3OJJLg8BDM2Z1054AaABAg,YS_Cf-GqNmI,루미르,1,0,2025-12-23 00:00:00+00
comment,UgxlEb6CAP4FWsJz4Ot4AaABAg,YS_Cf-GqNmI,루미르,3,2,2025-12-23 00:00:00+00
comment,UgyeiMlakL9j41lnLJ54AaABAg.APusNpVFFicAPvYlLQPveP,YS_Cf-GqNmI,롬앤,2,0,2025-12-23 00:00:00+00
comment,UgzmlyQwkBg1UAT6v-N4AaABAg,YS_Cf-GqNmI,맥,1,0,2025-12-23 00:00:00+00
comment,Ugx5PrLmkjBMXaVLrjB4AaABAg,YS_Cf-GqNmI,루미르,1,1,2025-12-23 00:00:00+00
comment,UgwY3DgLMLSTqXSI9GJ4AaABAg,YS_Cf-GqNmI,라네즈,1,1,2025-12-23 00:00:00+00
comment,UgwtPQKC6JQieOmQ4LB4AaABAg,YS_Cf-GqNmI,라네즈,1,1,2025-12-23 00:00:00+00
comment,UgyudPBVoGb7Hy3MUrp4AaABAg,YS_Cf-GqNmI,라네즈,1,1,2025-12-23 00:00:00+00
comment,UgyH6bW1jY_6bCppAnZ4AaABAg,vba9GgaAcjE,리덴스,2,1,2026-08-01 00:00:00+00
comment,UgyH6bW1jY_6bCppAnZ4AaABAg,vba9GgaAcjE,올리브영,1,1,2026-08-01 00:00:00+00
comment,Ugw7cH81Ruevydx4n3d4AaABAg,EpyDo4znS3I,리베르,2,0,2026-04-22 00:00:00+00
comment,Ugwig2kpEjaSrQdbjAN4AaABAg,EpyDo4znS3I,리베르,1,0,2026-04-22 00:00:00+00
comment,UgzIb9gN5r2vLQuNCLp4AaABAg,EpyDo4znS3I,리베르,1,0,2026-04-22 00:00:00+00
comment,UgwOkSQA9xgOliSVNIZ4AaABAg.A_UYe2qkPs1A_Zqspat71O,iM_U5dpccgc,리쥬란,1,1,2026-08-17 00:00:00+00
comment,UgxQIwOlkLH-opKCqo94AaABAg,EpyDo4znS3I,리베르,1,0,2026-04-22 00:00:00+00
comment,UgzkHlpjKDYkDVlHd1x4AaABAg,EpyDo4znS3I,리베르,1,0,2026-04-22 00:00:00+00
comment,UgzR0ldioIF4umq3g4R4AaABAg,EpyDo4znS3I,리베르,2,0,2026-04-22 00:00:00+00
comment,UgwQe-wgLRdCqAfeyLd4AaABAg,YS_Cf-GqNmI,루미르,1,1,2026-02-23 00:00:00+00
comment,UgzkQjg0-ucKYDu-_dt4AaABAg,YS_Cf-GqNmI,라네즈,1,0,2025-12-23 00:00:00+00
comment,UgwWX51VTTO9CofF5q14AaABAg,YS_Cf-GqNmI,롬앤,1,1,2025-12-23 00:00:00+00
comment,Ugwn8D9Abcja-6JQlSB4AaABAg,YS_Cf-GqNmI,루미르,1,1,2026-02-23 00:00:00+00
comment,Ugz4AzBMxc1wKf7ULM94AaABAg,YS_Cf-GqNmI,루미르,1,1,2025-12-23 00:00:00+00
comment,UgwnxjD6de8fhEBaQF14AaABAg,YS_Cf-GqNmI,루미르,1,0,2025-12-23 00:00:00+00
comment,UgwWUI0tAqcbCvzjOmp4AaABAg,YS_Cf-GqNmI,루미르,1,0,2025-12-23 00:00:00+00
comment,UgwalOJCRsY0Aukwf8Z4AaABAg,YS_Cf-GqNmI,클리오,1,1,2026-01-23 00:00:00+00
comment,UgwalOJCRsY0Aukwf8Z4AaABAg,YS_Cf-GqNmI,루미르,1,1,2026-01-23 00:00:00+00
comment,UgwEDWkxj0n8bXgERVt4AaABAg,YS_Cf-GqNmI,비디비치,1,0,2025-12-23 00:00:00+00
comment,UgwEDWkxj0n8bXgERVt4AaABAg,YS_Cf-GqNmI,어바웃톤,1,0,2025-12-23 00:00:00+00
comment,UgwyThCiHyPY42MGmqp4AaABAg,YS_Cf-GqNmI,루미르,1,1,2026-08-13 00:00:00+00
comment,Ugxqx3WDtHGsZFaL6914AaABAg,6LcPK61HxEk,클리오,1,0,2026-03-23 00:00:00+00
comment,Ugxqx3WDtHGsZFaL6914AaABAg,6LcPK61HxEk,올리브영,1,1,2026-03-23 00:00:00+00
comment,Ugz2c9Sg7ZY_0MF4i0p4AaABAg,6LcPK61HxEk,클리오,1,0,2026-03-23 00:00:00+00
comment,Ugx6v0JBsaQI37ZWvYd4AaABAg,6LcPK61HxEk,클리오,1,0,2026-03-23 00:00:00+00
comment,UgzMqS4T3zHk3S8BOxR4AaABAg,6LcPK61HxEk,페리페라,1,0,2026-03-23 00:00:00+00
comment,Ugx_Z8wNFefS61oH5S54AaABAg,6LcPK61HxEk,클리오,1,0,2026-03-23 00:00:00+00
comment,UgwSXzm5z9cX3Kct2ix4AaABAg,6LcPK61HxEk,클리오,1,1,2026-03-23 00:00:00+00
comment,Ugxc4Enz0BhRORYQ5S94AaABAg,6LcPK61HxEk,클리오,1,1,2026-03-23 00:00:00+00
comment,UgxSdsCtQHK90fkB6tV4AaABAg,KasHgt3T7kA,롬앤,5,5,2026-03-23 00:00:00+00
comment,UgxSdsCtQHK90fkB6tV4AaABAg,KasHgt3T7kA,릴리바이레드,2,2,2026-03-23 00:00:00+00
comment,UgxSdsCtQHK90fkB6tV4AaABAg,KasHgt3T7kA,투에이엔,1,1,2026-03-23 00:00:00+00
comment,UgxSdsCtQHK90fkB6tV4AaABAg,KasHgt3T7kA,얼터너티브스테레오,1,1,2026-03-23 00:00:00+00
comment,UgxSdsCtQHK90fkB6tV4AaABAg,KasHgt3T7kA,컬러그램,2,2,2026-03-23 00:00:00+00
comment,UgxSdsCtQHK90fkB6tV4AaABAg,KasHgt3T7kA,포트레,1,1,2026-03-23 00:00:00+00
comment,UgxSdsCtQHK90fkB6tV4AaABAg,KasHgt3T7kA,키스미,1,1,2026-03-23 00:00:00+00
comment,Ugy7uF0PImcZ_C_US4F4AaABAg,KasHgt3T7kA,키스미,1,1,2026-03-23 00:00:00+00
comment,Ugwb53S0I-gPEfqe42B4AaABAg,KasHgt3T7kA,태그,1,1,2026-03-23 00:00:00+00
comment,Ugxki7581M2dbqz-kgV4AaABAg,6p3K7bJX8Nc,톰,1,0,2025-08-23 00:00:00+00
comment,UgwhDLHBWUIPAepXAUV4AaABAg,KasHgt3T7kA,에스쁘아,1,0,2026-03-23 00:00:00+00
comment,UgwhDLHBWUIPAepXAUV4AaABAg,KasHgt3T7kA,롬앤,3,1,2026-03-23 00:00:00+00
comment,UgwhDLHBWUIPAepXAUV4AaABAg,KasHgt3T7kA,컬러그램,1,0,2026-03-23 00:00:00+00
comment,UgwhDLHBWUIPAepXAUV4AaABAg,KasHgt3T7kA,퓌,1,0,2026-03-23 00:00:00+00
comment,UgwhDLHBWUIPAepXAUV4AaABAg,KasHgt3T7kA,페리페라,1,0,2026-03-23 00:00:00+00
comment,UgwhDLHBWUIPAepXAUV4AaABAg,KasHgt3T7kA,에뛰드,1,0,2026-03-23 00:00:00+00
comment,UgwgtCd_YGTKsk3hglF4AaABAg,KasHgt3T7kA,컬러그램,1,0,2026-03-23 00:00:00+00
comment,UgyM_fEsMtDE7SYk9sp4AaABAg.AU-_VzAL5R0AU2VyrA30vm,lDJZ2fbF8L8,디올,1,0,2026-03-22 00:00:00+00
comment,UgwOBwxU4WG7LAKHSxd4AaABAg,YS_Cf-GqNmI,클리오,1,1,2025-12-23 00:00:00+00
comment,Ugw5YRNaNR2-pN2IgUJ4AaABAg,p8tY81ssP4I,VDL,1,1,2026-08-08 00:00:00+00
comment,Ugw5YRNaNR2-pN2IgUJ4AaABAg,p8tY81ssP4I,더샘,1,1,2026-08-08 00:00:00+00
comment,Ugw5YRNaNR2-pN2IgUJ4AaABAg,p8tY81ssP4I,삐아,1,0,2026-08-08 00:00:00+00
comment,Ugw5YRNaNR2-pN2IgUJ4AaABAg,p8tY81ssP4I,다우니,1,1,2026-08-08 00:00:00+00
comment,Ugw5YRNaNR2-pN2IgUJ4AaABAg,p8tY81ssP4I,어테이션,1,1,2026-08-08 00:00:00+00
comment,Ugw5YRNaNR2-pN2IgUJ4AaABAg,p8tY81ssP4I,바이오힐보,1,1,2026-08-08 00:00:00+00
comment,Ugw5YRNaNR2-pN2IgUJ4AaABAg,p8tY81ssP4I,브레이,1,1,2026-08-08 00:00:00+00
comment,Ugw5YRNaNR2-pN2IgUJ4AaABAg,p8tY81ssP4I,바닐라코,1,1,2026-08-08 00:00:00+00
comment,UgwQLRR9l_08LST3u5d4AaABAg,EpyDo4znS3I,리베르,1,0,2026-04-22 00:00:00+00
comment,UgypR6Id54Sr7URIheN4AaABAg,EpyDo4znS3I,리베르,1,0,2026-04-22 00:00:00+00
comment,UgxgYl8IM8c1Bz7dmYp4AaABAg,EpyDo4znS3I,리베르,1,0,2026-04-22 00:00:00+00
comment,Ugz-fXCuHt3xIZx9I8B4AaABAg,EpyDo4znS3I,리베르,1,0,2026-04-22 00:00:00+00
comment,UgzfZEFFCmT5QVgqW8F4AaABAg,EpyDo4znS3I,리베르,1,0,2026-04-22 00:00:00+00
comment,UgwvuU-jdoaYhC_EMHJ4AaABAg,EpyDo4znS3I,리베르,2,0,2026-04-22 00:00:00+00
comment,Ugy4lkIQVkbsZlInTsl4AaABAg,EpyDo4znS3I,리베르,1,0,2026-04-22 00:00:00+00
comment,Ugzk8-h7rWDMW4LWcxx4AaABAg,EpyDo4znS3I,리베르,2,0,2026-04-22 00:00:00+00
comment,UgwqX1_ZmRs_uZXjb2V4AaABAg,EpyDo4znS3I,리베르,1,0,2026-04-22 00:00:00+00
comment,UgyfHoOdjAjJ9xbBEwh4AaABAg,EpyDo4znS3I,리베르,1,0,2026-04-22 00:00:00+00
comment,UgxNdR2CyLtCyBuuNY94AaABAg,EpyDo4znS3I,리베르,1,0,2026-04-22 00:00:00+00
comment,UgxNdR2CyLtCyBuuNY94AaABAg,EpyDo4znS3I,퓌,1,0,2026-04-22 00:00:00+00
comment,Ugz7KHYEJmevsxx-gyh4AaABAg,EpyDo4znS3I,리베르,1,0,2026-04-22 00:00:00+00
comment,Ugyu5f7gNtCjyZihdvt4AaABAg,EpyDo4znS3I,리베르,1,0,2026-04-22 00:00:00+00
comment,Ugz5y3KiBXfx1lAYZVV4AaABAg,EpyDo4znS3I,리베르,1,0,2026-04-22 00:00:00+00
comment,UgzIvHlJ1Dd7ucnURPF4AaABAg,EpyDo4znS3I,리베르,1,0,2026-04-22 00:00:00+00
comment,Ugw78zXxcytS74szH8l4AaABAg,EpyDo4znS3I,리베르,1,0,2026-04-22 00:00:00+00
comment,UgzW8DLtL_eqCdNRXjB4AaABAg,EpyDo4znS3I,리베르,3,0,2026-04-22 00:00:00+00
comment,UgzChCXmWxFuGmPd84N4AaABAg,EpyDo4znS3I,리베르,1,0,2026-04-22 00:00:00+00
comment,UgyiQ_Hb7tXacO1yFHZ4AaABAg,EpyDo4znS3I,리베르,1,0,2026-04-22 00:00:00+00
comment,UgxRMsje0xcjGqW-d9t4AaABAg,EpyDo4znS3I,리베르,1,0,2026-04-22 00:00:00+00
comment,UgwZCiqIL4vg82GgZK94AaABAg,EpyDo4znS3I,리베르,1,0,2026-04-22 00:00:00+00
comment,UgwDqft2LaS-gs-5xOp4AaABAg,EpyDo4znS3I,리베르,1,0,2026-04-22 00:00:00+00
comment,UgyWRu4tQzrhjyhVdO94AaABAg,EpyDo4znS3I,리베르,1,0,2026-04-22 00:00:00+00
comment,Ugz9nO8Zbk4PPSegyWF4AaABAg,EpyDo4znS3I,리베르,1,0,2026-04-22 00:00:00+00
comment,Ugxx52zi1sv5Vx01QTt4AaABAg,EpyDo4znS3I,리베르,1,0,2026-04-22 00:00:00+00
comment,UgwqH_jtJYUtOhlRReV4AaABAg,EpyDo4znS3I,힌스,1,1,2026-04-22 00:00:00+00
comment,UgxRd6m4bIC7YXquurl4AaABAg,EpyDo4znS3I,리베르,2,0,2026-04-22 00:00:00+00
comment,UgxT0mbsognpBNpDFmp4AaABAg,EpyDo4znS3I,리베르,1,0,2026-04-22 00:00:00+00
comment,UgxT0mbsognpBNpDFmp4AaABAg,EpyDo4znS3I,오브제,1,0,2026-04-22 00:00:00+00
comment,UgxsjOFsvzEXlZBfnaN4AaABAg,EpyDo4znS3I,리베르,1,0,2026-04-22 00:00:00+00
comment,UgxFja35PUQVtaP35SN4AaABAg,EpyDo4znS3I,리베르,1,0,2026-04-22 00:00:00+00
comment,Ugyc_gnWQ1l1OOUw3m54AaABAg,EpyDo4znS3I,리베르,1,0,2026-04-22 00:00:00+00
comment,UgwiY6KOeOs9xRNOEk14AaABAg,YS_Cf-GqNmI,어바웃톤,1,1,2025-12-23 00:00:00+00
comment,Ugz7_lHpwHYLAU5zRM54AaABAg,YS_Cf-GqNmI,비디비치,1,1,2025-12-23 00:00:00+00
comment,Ugy8gBPYliTKA_yKiAl4AaABAg,YS_Cf-GqNmI,루미르,1,0,2025-12-23 00:00:00+00
comment,UgyC4YT_OczUIv8oWpx4AaABAg,YS_Cf-GqNmI,네이밍,1,1,2025-12-23 00:00:00+00
comment,Ugw9aefZ0czT80NE3Ul4AaABAg,YS_Cf-GqNmI,롬앤,1,1,2025-12-23 00:00:00+00
comment,UgxUmyQdYEU6Xva5D-l4AaABAg,YS_Cf-GqNmI,라네즈,1,1,2025-12-23 00:00:00+00
comment,UgyXPZY91VpKEkHBuVt4AaABAg,YS_Cf-GqNmI,루미르,1,1,2026-07-23 00:00:00+00
comment,Ugw29-5WY7kzJ_DrAnN4AaABAg,YS_Cf-GqNmI,어바웃톤,1,1,2025-12-23 00:00:00+00
comment,Ugw29-5WY7kzJ_DrAnN4AaABAg,YS_Cf-GqNmI,투크,1,1,2025-12-23 00:00:00+00
comment,Ugy0-1sal_POTT_8wWp4AaABAg,YS_Cf-GqNmI,루미르,1,1,2026-01-23 00:00:00+00
comment,UgyxRNBCAFrHyDbJ6L94AaABAg,YS_Cf-GqNmI,깜빡,1,0,2025-12-23 00:00:00+00
comment,UgwBU1CasE7e967h1094AaABAg,YS_Cf-GqNmI,루미르,2,1,2025-12-23 00:00:00+00
comment,Ugzvd0djKVVoZC9MTVJ4AaABAg,YS_Cf-GqNmI,정샘물,1,0,2025-12-23 00:00:00+00
comment,Ugz0x7VKuUSDFxLrOWB4AaABAg,YS_Cf-GqNmI,라네즈,2,0,2025-12-23 00:00:00+00
comment,Ugxx0b-kv8C4O16iCT14AaABAg,YS_Cf-GqNmI,루미르,1,1,2025-12-23 00:00:00+00
comment,UgwS3BrxxxK0HMom5TR4AaABAg,YS_Cf-GqNmI,라네즈,1,0,2025-12-23 00:00:00+00
comment,Ugw7_UZosJ6O3zL4eax4AaABAg,YS_Cf-GqNmI,투크,1,1,2025-12-23 00:00:00+00
comment,UgxqopRiazSrZ1qo-lR4AaABAg,YS_Cf-GqNmI,루미르,1,1,2025-12-23 00:00:00+00
comment,UgzqV4AYdY5WHilGUq54AaABAg,YS_Cf-GqNmI,퓌,1,1,2025-12-23 00:00:00+00
comment,Ugx51MEZIhtyjSUVJWB4AaABAg,EpyDo4znS3I,리베르,1,0,2026-04-22 00:00:00+00
comment,UgwqqL1zoXhX1AO0EL14AaABAg,YS_Cf-GqNmI,클리오,1,1,2025-12-23 00:00:00+00
comment,Ugz7fnru-1dE6YdLN9t4AaABAg,YS_Cf-GqNmI,루미르,1,1,2025-12-23 00:00:00+00
comment,Ugz7fnru-1dE6YdLN9t4AaABAg,YS_Cf-GqNmI,리스키,1,1,2025-12-23 00:00:00+00
comment,Ugz7fnru-1dE6YdLN9t4AaABAg.APuts8vISB7APuu0_t8X-r,YS_Cf-GqNmI,리스키,1,0,2025-12-23 00:00:00+00
comment,UgzliVxx0ADRhApDbrB4AaABAg.APw92h2cuT6APwp-gDaElZ,YS_Cf-GqNmI,에스쁘아,1,0,2025-12-23 00:00:00+00
comment,UgzfEdV9_o4bI2FZsvJ4AaABAg,YS_Cf-GqNmI,클리오,1,1,2025-12-23 00:00:00+00
comment,UgwaFXofvX9Y7M7gLf54AaABAg,YS_Cf-GqNmI,루미르,1,0,2025-12-23 00:00:00+00
comment,UgwaFXofvX9Y7M7gLf54AaABAg.APw0qkCvRVLAPwPpnyXJPU,YS_Cf-GqNmI,루미르,1,1,2025-12-23 00:00:00+00
comment,UgwtAGb9qzDzvvM9EVp4AaABAg,XxleeRPFCrI,디어클레어스,1,1,2026-04-23 00:00:00+00
comment,UgwtAGb9qzDzvvM9EVp4AaABAg,XxleeRPFCrI,파티온,1,1,2026-04-23 00:00:00+00
comment,UgwXRlOB1myHJ9LBojl4AaABAg.APvtKBAOZJIAPwp98QrGiJ,YS_Cf-GqNmI,롬앤,1,0,2025-12-23 00:00:00+00
comment,UgxhMg0kab4K6W-lAkh4AaABAg,EpyDo4znS3I,리베르,2,0,2026-04-22 00:00:00+00
comment,UgxJOLbJEpGSMvuCD114AaABAg,EpyDo4znS3I,리베르,1,0,2026-04-22 00:00:00+00
comment,UgxxV2PYvoNLletjt3B4AaABAg,EpyDo4znS3I,리베르,2,0,2026-04-22 00:00:00+00
comment,UgyM6hWZjBClOzq7BG94AaABAg,EpyDo4znS3I,리베르,1,0,2026-04-22 00:00:00+00
comment,UgylyGrYhGpZWKB52y54AaABAg,EpyDo4znS3I,리베르,4,0,2026-04-22 00:00:00+00
comment,UgylyGrYhGpZWKB52y54AaABAg,EpyDo4znS3I,오브제,1,0,2026-04-22 00:00:00+00
comment,UgxySh6uhZCADmnmgNN4AaABAg,EpyDo4znS3I,리베르,2,0,2026-04-22 00:00:00+00
comment,Ugx4XZRrUMuY8ydpLa14AaABAg,EpyDo4znS3I,리베르,1,0,2026-04-22 00:00:00+00
comment,UgzicLNGQKTatJrxsMJ4AaABAg,Z2KZydOGQr8,보브,1,0,2026-04-22 00:00:00+00
comment,UgwQKK0PAxS599hiFLF4AaABAg,ecRQV85XB_A,클리오,1,0,2024-08-22 00:00:00+00
comment,UgxOVESYncerhWEER-h4AaABAg,ecRQV85XB_A,올리브영,1,0,2025-08-22 00:00:00+00
comment,Ugy3dXXWSoa8lbcAvAB4AaABAg,XxleeRPFCrI,파티온,1,1,2026-04-23 00:00:00+00
comment,UgzrhPNGP-B9yPnYhqd4AaABAg,ecRQV85XB_A,올리브영,1,0,2024-08-22 00:00:00+00
comment,UgzrhPNGP-B9yPnYhqd4AaABAg.A68vu3kdZJ8A692uio_TwS,ecRQV85XB_A,올리브영,2,0,2024-08-22 00:00:00+00
comment,UgzrhPNGP-B9yPnYhqd4AaABAg.A68vu3kdZJ8A692uio_TwS,ecRQV85XB_A,로레알,1,0,2024-08-22 00:00:00+00
comment,UgwcIPzJEkanCxarJOJ4AaABAg,ecRQV85XB_A,올리브영,1,0,2025-08-22 00:00:00+00
comment,UgxiezIWkrb7aUxTHxd4AaABAg,2pT4RyxuGFI,에뛰드,2,0,2025-08-22 00:00:00+00
comment,UgxplI7eItkI8aD-DBx4AaABAg,2pT4RyxuGFI,에뛰드,1,0,2020-08-22 00:00:00+00
comment,UgxplI7eItkI8aD-DBx4AaABAg.9BUdS-pavrS9xZfrLXoB7F,2pT4RyxuGFI,에뛰드,1,0,2024-08-22 00:00:00+00
comment,UgyXhk5c9MtHeUqU74J4AaABAg,2pT4RyxuGFI,에뛰드,1,0,2017-08-22 00:00:00+00
comment,UgyXhk5c9MtHeUqU74J4AaABAg.8Vs5fvbbBeW9WzZsXvqPKu,2pT4RyxuGFI,클리오,1,0,2022-08-22 00:00:00+00
comment,UgyXhk5c9MtHeUqU74J4AaABAg.8Vs5fvbbBeW9WzZsXvqPKu,2pT4RyxuGFI,페리페라,1,0,2022-08-22 00:00:00+00
comment,UgyA4gq9fC9T_q3wPxx4AaABAg,2pT4RyxuGFI,에뛰드,1,0,2025-10-22 00:00:00+00
comment,UggSrH11c8MJR3gCoAEC,2pT4RyxuGFI,에뛰드,1,0,2017-08-22 00:00:00+00
comment,UgwJEuIqzcuTY8Q3zF14AaABAg,2pT4RyxuGFI,에뛰드,1,0,2025-08-22 00:00:00+00
comment,Ugy57loggodtKzUL48x4AaABAg,2pT4RyxuGFI,에뛰드,1,0,2022-08-22 00:00:00+00
comment,Ugzm7Q38XAHbEQ9VVWV4AaABAg,2pT4RyxuGFI,에뛰드,2,1,2021-08-22 00:00:00+00
comment,UgymcROc4L8L0ZnFTlF4AaABAg,2pT4RyxuGFI,에뛰드,1,0,2023-08-22 00:00:00+00
comment,UgyKK5yznZ_6U3b6uO14AaABAg,2pT4RyxuGFI,에뛰드,3,0,2024-08-22 00:00:00+00
comment,UgzMjq6EyjMbBibYw8Z4AaABAg,2pT4RyxuGFI,에뛰드,1,0,2023-08-22 00:00:00+00
comment,UgiuBrWs-blRB3gCoAEC.8NV7s7vQNFN8d1oeY7qk_L,2pT4RyxuGFI,에뛰드,1,0,2018-08-22 00:00:00+00
comment,UgyvmyyBa9rev0zWZvN4AaABAg,2pT4RyxuGFI,에뛰드,1,0,2019-08-22 00:00:00+00
comment,Ugh7sdijZyVAkngCoAEC,2pT4RyxuGFI,에뛰드,3,2,2017-08-22 00:00:00+00
comment,Ugh7sdijZyVAkngCoAEC,2pT4RyxuGFI,이니스프리,3,1,2017-08-22 00:00:00+00
comment,Ugh7sdijZyVAkngCoAEC.8N1RueFENu08QgN5l5lYfK,2pT4RyxuGFI,토니모리,1,0,2017-08-22 00:00:00+00
comment,Ugh7sdijZyVAkngCoAEC.8N1RueFENu08NLVc7QhOme,2pT4RyxuGFI,에뛰드,1,0,2017-08-22 00:00:00+00
comment,Ugh7sdijZyVAkngCoAEC.8N1RueFENu08PioKluZw8Q,2pT4RyxuGFI,미샤,1,0,2017-08-22 00:00:00+00
comment,Ugh7sdijZyVAkngCoAEC.8N1RueFENu08PioKluZw8Q,2pT4RyxuGFI,토니모리,1,0,2017-08-22 00:00:00+00
comment,Ugh7sdijZyVAkngCoAEC.8N1RueFENu08N_M4s0fXP5,2pT4RyxuGFI,어반디케이,1,0,2017-08-22 00:00:00+00
comment,Ugh7sdijZyVAkngCoAEC.8N1RueFENu08gAVDyv4u_E,2pT4RyxuGFI,클리오,1,0,2018-08-22 00:00:00+00
comment,Ugh7sdijZyVAkngCoAEC.8N1RueFENu098Iq7OU3U1q,2pT4RyxuGFI,에뛰드,1,0,2020-08-22 00:00:00+00
comment,UgzjMZ589kkQmORc6sx4AaABAg,2pT4RyxuGFI,에뛰드,1,0,2025-09-22 00:00:00+00
