source,board,category_key,product_key,day_kst,n,n_snapshots,present_share,rank_mean,rank_min,rank_max,price_mode
oliveyoung,body,10000010003,A000000245626,2026-08-21,13,17,0.76,52.1,7,84,14900
oliveyoung,body,10000010003,A000000245626,2026-08-22,13,24,0.54,33.1,2,92,14900
oliveyoung,body,10000010003,A000000245626,2026-08-23,24,24,1.0,35.3,6,76,14900
oliveyoung,body,10000010003,A000000245626,2026-08-24,1,2,0.5,52,52,52,14900
oliveyoung,body,10000010003,A000000246124,2026-08-23,1,24,0.04,95,95,95,22900
oliveyoung,body,10000010003,A000000246313,2026-08-22,2,24,0.08,94.5,89,100,42300
oliveyoung,body,10000010003,A000000246409,2026-08-21,3,17,0.18,84.7,79,93,31900
oliveyoung,body,10000010003,A000000246409,2026-08-22,2,24,0.08,78.5,63,94,31900
oliveyoung,body,10000010003,A000000246409,2026-08-23,1,24,0.04,97,97,97,31900
oliveyoung,body,10000010003,A000000246420,2026-08-23,1,24,0.04,98,98,98,27900
oliveyoung,body,10000010003,A000000246699,2026-08-22,6,24,0.25,23.5,19,27,16900
oliveyoung,body,10000010003,A000000246733,2026-08-21,8,17,0.47,69.4,58,95,14200
oliveyoung,body,10000010003,A000000246733,2026-08-22,1,24,0.04,73,73,73,22000
oliveyoung,body,10000010003,A000000247366,2026-08-20,1,1,1.0,89,89,89,16900
oliveyoung,body,10000010003,A000000247366,2026-08-23,2,24,0.08,86.5,75,98,16900
oliveyoung,body,10000010003,A000000248349,2026-08-21,1,17,0.06,90,90,90,47000
oliveyoung,body,10000010003,A000000248506,2026-08-22,11,24,0.46,34.3,17,63,11900
oliveyoung,body,10000010003,A000000248506,2026-08-23,15,24,0.62,48.1,24,90,11900
oliveyoung,body,10000010003,A000000248580,2026-08-20,1,1,1.0,22,22,22,12500
oliveyoung,body,10000010003,A000000248580,2026-08-21,5,17,0.29,57.4,21,72,12500
oliveyoung,body,10000010003,A000000248580,2026-08-22,3,24,0.12,75.7,70,85,12500
oliveyoung,body,10000010003,A000000248745,2026-08-20,1,1,1.0,76,76,76,17900
oliveyoung,body,10000010003,A000000248745,2026-08-23,2,24,0.08,96,96,96,17900
oliveyoung,body,10000010003,A000000249154,2026-08-20,1,1,1.0,46,46,46,32000
oliveyoung,body,10000010003,A000000249154,2026-08-21,11,17,0.65,57.9,30,92,32000
oliveyoung,body,10000010003,A000000249154,2026-08-22,17,24,0.71,57.9,23,93,32000
oliveyoung,body,10000010003,A000000249154,2026-08-23,19,24,0.79,58.7,30,95,32000
oliveyoung,body,10000010003,A000000249154,2026-08-24,2,2,1.0,43.5,37,50,32000
oliveyoung,body,10000010003,A000000249437,2026-08-22,5,24,0.21,78.2,66,97,5900
oliveyoung,body,10000010003,A000000249437,2026-08-23,4,24,0.17,89.8,81,98,5900
oliveyoung,body,10000010003,A000000250140,2026-08-21,3,17,0.18,82.3,69,95,12900
oliveyoung,body,10000010003,A000000250140,2026-08-22,16,24,0.67,42.3,3,82,12900
oliveyoung,body,10000010003,A000000250140,2026-08-23,18,24,0.75,9.1,1,51,12900
oliveyoung,body,10000010003,A000000250208,2026-08-21,1,17,0.06,95,95,95,3800
oliveyoung,body,10000010003,A000000250663,2026-08-21,10,17,0.59,79.7,38,100,7900
oliveyoung,body,10000010003,A000000251050,2026-08-20,1,1,1.0,20,20,20,12900
oliveyoung,body,10000010003,A000000251050,2026-08-21,17,17,1.0,11.1,1,33,12900
oliveyoung,body,10000010003,A000000251050,2026-08-22,24,24,1.0,12.6,4,24,12900
oliveyoung,body,10000010003,A000000251050,2026-08-23,24,24,1.0,7.8,2,12,12800
oliveyoung,body,10000010003,A000000251050,2026-08-24,2,2,1.0,5.5,3,8,12800
oliveyoung,body,10000010003,A000000251174,2026-08-23,2,24,0.08,69.5,59,80,12000
oliveyoung,body,10000010003,A000000251354,2026-08-22,4,24,0.17,83,67,96,15980
oliveyoung,body,10000010003,A000000251354,2026-08-23,13,24,0.54,74.6,44,98,15980
oliveyoung,body,10000010003,A000000251354,2026-08-24,1,2,0.5,76,76,76,15980
oliveyoung,body,10000010003,A000000251417,2026-08-20,1,1,1.0,57,57,57,14900
oliveyoung,body,10000010003,A000000251417,2026-08-21,15,17,0.88,57.4,37,88,14900
oliveyoung,body,10000010003,A000000251417,2026-08-22,20,24,0.83,55.8,30,94,14900
oliveyoung,body,10000010003,A000000251417,2026-08-23,24,24,1.0,39.7,19,80,14900
oliveyoung,body,10000010003,A000000251417,2026-08-24,2,2,1.0,53,48,58,14900
oliveyoung,body,10000010003,A000000251854,2026-08-21,16,17,0.94,57.6,26,96,18900
oliveyoung,body,10000010003,A000000251854,2026-08-22,20,24,0.83,29.5,3,91,18900
oliveyoung,body,10000010003,A000000251854,2026-08-23,24,24,1.0,29.9,14,54,18900
oliveyoung,body,10000010003,A000000251854,2026-08-24,2,2,1.0,34.5,33,36,18900
oliveyoung,body,10000010003,A000000251992,2026-08-22,1,24,0.04,93,93,93,17900
oliveyoung,body,10000010003,A000000252045,2026-08-21,1,17,0.06,90,90,90,27900
oliveyoung,body,10000010003,A000000252045,2026-08-23,6,24,0.25,71.2,54,100,27900
oliveyoung,body,10000010003,A000000252045,2026-08-24,2,2,1.0,66,65,67,27900
oliveyoung,body,10000010003,A000000252561,2026-08-20,1,1,1.0,91,91,91,15000
oliveyoung,body,10000010003,A000000252561,2026-08-21,2,17,0.12,93,91,95,15000
oliveyoung,body,10000010003,A000000252561,2026-08-22,1,24,0.04,100,100,100,15000
oliveyoung,body,10000010003,A000000252561,2026-08-23,16,24,0.67,84.8,60,100,15000
oliveyoung,body,10000010003,A000000252564,2026-08-20,1,1,1.0,61,61,61,13900
oliveyoung,body,10000010003,A000000252564,2026-08-21,7,17,0.41,73.7,69,81,13900
oliveyoung,body,10000010003,A000000252564,2026-08-22,4,24,0.17,91.5,76,100,13900
oliveyoung,body,10000010003,A000000252564,2026-08-23,12,24,0.5,85.8,63,100,13900
oliveyoung,body,10000010003,A000000252958,2026-08-23,3,24,0.12,85.3,79,91,18000
oliveyoung,body,10000010003,A000000253897,2026-08-21,16,17,0.94,36.7,9,74,16900
oliveyoung,body,10000010003,A000000253897,2026-08-22,16,24,0.67,50.8,37,66,16900
oliveyoung,body,10000010003,A000000253897,2026-08-23,16,24,0.67,56.6,33,96,16900
oliveyoung,body,10000010003,A000000253897,2026-08-24,1,2,0.5,99,99,99,16900
oliveyoung,body,10000010003,A000000253921,2026-08-21,5,17,0.29,71.8,52,90,16900
oliveyoung,body,10000010003,A000000253921,2026-08-22,9,24,0.38,85.9,78,99,16900
oliveyoung,body,10000010003,A000000253921,2026-08-23,3,24,0.12,75.3,52,96,16900
oliveyoung,body,10000010003,A000000253922,2026-08-23,1,24,0.04,87,87,87,16900
oliveyoung,body,10000010003,A000000253924,2026-08-23,5,24,0.21,78.2,60,94,18900
oliveyoung,body,10000010003,A000000253936,2026-08-21,2,17,0.12,96.5,96,97,41900
oliveyoung,body,10000010003,A000000253936,2026-08-23,6,24,0.25,59,33,93,41900
oliveyoung,body,10000010003,A000000254495,2026-08-21,6,17,0.35,75.5,50,97,13500
oliveyoung,body,10000010003,A000000254495,2026-08-22,9,24,0.38,79.4,65,94,13500
oliveyoung,body,10000010003,A000000254495,2026-08-23,12,24,0.5,87.1,69,97,13500
oliveyoung,body,10000010003,A000000254495,2026-08-24,1,2,0.5,92,92,92,13500
oliveyoung,body,10000010003,A000000254496,2026-08-20,1,1,1.0,95,95,95,17900
oliveyoung,body,10000010003,A000000254496,2026-08-21,7,17,0.41,72.1,46,96,17900
oliveyoung,body,10000010003,A000000254496,2026-08-22,20,24,0.83,68.5,25,88,17900
oliveyoung,body,10000010003,A000000254496,2026-08-23,21,24,0.88,51.2,28,88,17900
oliveyoung,body,10000010003,A000000254496,2026-08-24,2,2,1.0,36,33,39,17900
oliveyoung,body,10000010003,A000000254662,2026-08-22,2,24,0.08,65.5,62,69,22900
oliveyoung,body,10000010003,A000000255208,2026-08-22,4,24,0.17,87.5,76,92,53300
oliveyoung,body,10000010003,A000000255208,2026-08-23,4,24,0.17,89.8,80,96,53300
oliveyoung,body,10000010003,A000000255703,2026-08-21,7,17,0.41,86.9,74,100,6500
oliveyoung,body,10000010003,A000000255703,2026-08-22,9,24,0.38,90.2,77,98,6500
oliveyoung,body,10000010003,A000000255703,2026-08-23,2,24,0.08,97.5,97,98,6500
oliveyoung,body,10000010003,A000000255724,2026-08-23,2,24,0.08,96.5,96,97,18500
oliveyoung,body,10000010003,A000000255764,2026-08-21,2,17,0.12,41,40,42,10900
oliveyoung,body,10000010003,A000000255764,2026-08-22,16,24,0.67,80.7,53,100,10900
oliveyoung,body,10000010003,A000000255764,2026-08-23,23,24,0.96,60.0,14,99,10900
oliveyoung,body,10000010003,A000000255764,2026-08-24,2,2,1.0,51,44,58,10900
oliveyoung,body,10000010003,A000000255780,2026-08-20,1,1,1.0,75,75,75,23900
oliveyoung,body,10000010003,A000000255780,2026-08-21,17,17,1.0,52.7,35,86,16820
oliveyoung,body,10000010003,A000000255780,2026-08-22,24,24,1.0,46.2,29,85,16820
oliveyoung,body,10000010003,A000000255780,2026-08-23,24,24,1.0,44.1,13,73,16820
oliveyoung,body,10000010003,A000000255780,2026-08-24,2,2,1.0,43.5,43,44,16820
oliveyoung,body,10000010003,A000000256094,2026-08-20,1,1,1.0,60,60,60,7980
oliveyoung,body,10000010003,A000000256094,2026-08-21,16,17,0.94,55.8,43,76,7980
oliveyoung,body,10000010003,A000000256094,2026-08-22,17,24,0.71,50.9,25,83,7980
oliveyoung,body,10000010003,A000000256094,2026-08-23,19,24,0.79,52,27,91,7980
oliveyoung,body,10000010003,A000000256094,2026-08-24,2,2,1.0,43.5,40,47,7980
oliveyoung,body,10000010003,A000000256119,2026-08-22,5,24,0.21,77.6,67,89,12900
oliveyoung,body,10000010003,A000000256729,2026-08-20,1,1,1.0,47,47,47,19000
oliveyoung,body,10000010003,A000000256729,2026-08-21,3,17,0.18,83.7,79,87,19000
oliveyoung,body,10000010003,A000000256729,2026-08-22,3,24,0.12,75.3,51,99,19000
oliveyoung,body,10000010003,A000000256729,2026-08-23,8,24,0.33,83.4,55,95,19000
oliveyoung,body,10000010003,A000000256729,2026-08-24,2,2,1.0,68.5,60,77,19000
oliveyoung,body,10000010003,A000000257599,2026-08-20,1,1,1.0,64,64,64,27900
oliveyoung,body,10000010003,A000000257599,2026-08-21,17,17,1.0,28.3,10,54,27900
oliveyoung,body,10000010003,A000000257599,2026-08-22,24,24,1.0,25.0,11,48,27900
oliveyoung,body,10000010003,A000000257599,2026-08-23,15,24,0.62,34.6,22,59,27900
oliveyoung,body,10000010003,A000000257599,2026-08-24,2,2,1.0,48,37,59,27900
oliveyoung,body,10000010003,A000000258254,2026-08-20,1,1,1.0,23,23,23,22500
oliveyoung,body,10000010003,A000000258254,2026-08-21,17,17,1.0,31.4,17,48,22500
oliveyoung,body,10000010003,A000000258254,2026-08-22,23,24,0.96,40.8,18,90,22500
oliveyoung,body,10000010003,A000000258254,2026-08-23,24,24,1.0,32.7,18,58,22500
oliveyoung,body,10000010003,A000000258254,2026-08-24,2,2,1.0,23.5,21,26,22500
oliveyoung,body,10000010003,A000000258350,2026-08-20,1,1,1.0,53,53,53,12500
oliveyoung,body,10000010003,A000000258350,2026-08-21,17,17,1.0,25.6,16,33,12500
oliveyoung,body,10000010003,A000000258350,2026-08-22,24,24,1.0,26.2,8,43,12500
oliveyoung,body,10000010003,A000000258350,2026-08-23,24,24,1.0,38.7,14,82,12500
oliveyoung,body,10000010003,A000000258350,2026-08-24,2,2,1.0,21,19,23,12500
oliveyoung,body,10000010003,A000000258352,2026-08-21,1,17,0.06,89,89,89,4900
oliveyoung,body,10000010003,A000000258352,2026-08-22,1,24,0.04,92,92,92,4900
oliveyoung,body,10000010003,A000000258352,2026-08-23,1,24,0.04,97,97,97,4900
oliveyoung,body,10000010003,A000000258986,2026-08-20,1,1,1.0,82,82,82,19900
oliveyoung,body,10000010003,A000000258986,2026-08-21,15,17,0.88,62.9,38,100,19900
oliveyoung,body,10000010003,A000000258986,2026-08-22,17,24,0.71,58.5,26,100,19900
oliveyoung,body,10000010003,A000000258986,2026-08-23,24,24,1.0,43.8,22,87,19900
oliveyoung,body,10000010003,A000000258986,2026-08-24,2,2,1.0,46,42,50,19900
oliveyoung,body,10000010003,A000000259209,2026-08-20,1,1,1.0,15,15,15,10200
oliveyoung,body,10000010003,A000000259209,2026-08-21,17,17,1.0,19.1,10,28,10200
oliveyoung,body,10000010003,A000000259209,2026-08-22,24,24,1.0,16.4,11,27,10200
oliveyoung,body,10000010003,A000000259209,2026-08-23,24,24,1.0,18,11,43,10200
oliveyoung,body,10000010003,A000000259209,2026-08-24,2,2,1.0,13,12,14,10200
oliveyoung,body,10000010003,A000000259213,2026-08-23,4,24,0.17,80,63,99,7260
oliveyoung,body,10000010003,A000000259414,2026-08-20,1,1,1.0,42,42,42,21900
oliveyoung,body,10000010003,A000000259414,2026-08-21,15,17,0.88,36.9,1,66,21900
oliveyoung,body,10000010003,A000000259414,2026-08-22,23,24,0.96,44.7,1,81,21900
oliveyoung,body,10000010003,A000000259414,2026-08-23,24,24,1.0,40.4,1,66,21900
oliveyoung,body,10000010003,A000000259464,2026-08-23,6,24,0.25,70.2,46,82,10800
oliveyoung,body,10000010003,A000000259564,2026-08-23,5,24,0.21,69.6,54,92,24900
oliveyoung,body,10000010003,A000000259598,2026-08-21,1,17,0.06,99,99,99,24900
oliveyoung,body,10000010003,A000000259600,2026-08-21,4,17,0.24,66.2,41,94,27900
oliveyoung,body,10000010003,A000000259600,2026-08-23,3,24,0.12,85.7,81,88,27900
oliveyoung,body,10000010003,A000000259623,2026-08-22,8,24,0.33,61.5,31,97,12500
oliveyoung,body,10000010003,A000000259623,2026-08-23,2,24,0.08,70,69,71,12500
oliveyoung,body,10000010003,A000000259917,2026-08-22,9,24,0.38,62.7,39,79,3900
oliveyoung,body,10000010003,A000000259917,2026-08-23,23,24,0.96,76.7,36,96,3900
oliveyoung,body,10000010003,A000000259917,2026-08-24,2,2,1.0,31.5,31,32,3900
oliveyoung,body,10000010003,A000000260068,2026-08-21,7,17,0.41,76.3,62,89,18800
oliveyoung,body,10000010003,A000000260068,2026-08-22,10,24,0.42,76.2,54,99,18800
oliveyoung,body,10000010003,A000000260068,2026-08-23,10,24,0.42,71.9,61,83,18800
oliveyoung,body,10000010003,A000000260069,2026-08-20,1,1,1.0,12,12,12,18800
oliveyoung,body,10000010003,A000000260069,2026-08-21,17,17,1.0,19.1,6,32,18800
oliveyoung,body,10000010003,A000000260069,2026-08-22,24,24,1.0,10.9,2,19,18800
oliveyoung,body,10000010003,A000000260069,2026-08-23,24,24,1.0,10.2,7,15,18800
oliveyoung,body,10000010003,A000000260069,2026-08-24,2,2,1.0,13.5,13,14,18800
oliveyoung,body,10000010003,A000000260071,2026-08-20,1,1,1.0,32,32,32,18800
oliveyoung,body,10000010003,A000000260071,2026-08-21,17,17,1.0,42.8,23,67,18800
oliveyoung,body,10000010003,A000000260071,2026-08-22,24,24,1.0,35.9,13,56,18800
oliveyoung,body,10000010003,A000000260071,2026-08-23,24,24,1.0,33.3,20,65,18800
oliveyoung,body,10000010003,A000000260071,2026-08-24,2,2,1.0,38.5,36,41,18800
oliveyoung,body,10000010003,A000000260197,2026-08-22,2,24,0.08,78.5,63,94,24900
oliveyoung,body,10000010003,A000000260463,2026-08-20,1,1,1.0,4,4,4,4990
oliveyoung,body,10000010003,A000000260463,2026-08-21,17,17,1.0,5.9,3,8,4990
oliveyoung,body,10000010003,A000000260463,2026-08-22,10,24,0.42,5.3,4,7,4990
oliveyoung,body,10000010003,A000000261293,2026-08-21,3,17,0.18,93,92,95,17800
oliveyoung,body,10000010003,A000000261293,2026-08-22,6,24,0.25,94.8,84,100,17800
oliveyoung,body,10000010003,A000000261293,2026-08-23,1,24,0.04,97,97,97,17800
oliveyoung,body,10000010003,A000000261295,2026-08-21,2,17,0.12,88,88,88,17800
oliveyoung,body,10000010003,A000000261349,2026-08-20,1,1,1.0,11,11,11,17900
oliveyoung,body,10000010003,A000000261349,2026-08-21,17,17,1.0,26.4,9,49,17900
oliveyoung,body,10000010003,A000000261349,2026-08-22,24,24,1.0,16.6,6,38,17900
oliveyoung,body,10000010003,A000000261349,2026-08-23,24,24,1.0,21.8,13,34,17900
oliveyoung,body,10000010003,A000000261349,2026-08-24,2,2,1.0,19.5,19,20,17900
oliveyoung,body,10000010003,A000000261424,2026-08-20,1,1,1.0,65,65,65,10400
oliveyoung,body,10000010003,A000000261424,2026-08-21,14,17,0.82,71.9,56,95,10400
oliveyoung,body,10000010003,A000000261424,2026-08-22,24,24,1.0,56.5,25,86,10400
oliveyoung,body,10000010003,A000000261424,2026-08-23,21,24,0.88,71,34,99,10400
oliveyoung,body,10000010003,A000000261424,2026-08-24,2,2,1.0,54,51,57,10400
oliveyoung,body,10000010003,A000000261561,2026-08-20,1,1,1.0,94,94,94,13400
oliveyoung,body,10000010003,A000000261561,2026-08-21,17,17,1.0,38.1,16,92,13400
oliveyoung,body,10000010003,A000000261561,2026-08-22,24,24,1.0,29.3,10,56,13400
oliveyoung,body,10000010003,A000000261561,2026-08-23,24,24,1.0,31.0,9,77,13400
oliveyoung,body,10000010003,A000000261561,2026-08-24,2,2,1.0,13,11,15,13400
oliveyoung,body,10000010003,A000000262346,2026-08-21,4,17,0.24,55.5,35,85,19900
oliveyoung,body,10000010003,A000000262346,2026-08-22,4,24,0.17,81.5,74,92,19900
oliveyoung,body,10000010003,A000000262346,2026-08-23,5,24,0.21,66,38,99,19900
oliveyoung,body,10000010003,A000000262351,2026-08-22,1,24,0.04,98,98,98,33600
oliveyoung,body,10000010003,A000000262515,2026-08-22,6,24,0.25,62.3,33,99,14900
oliveyoung,body,10000010003,A000000262515,2026-08-23,5,24,0.21,59.4,33,100,14900
oliveyoung,body,10000010003,A000000262517,2026-08-21,3,17,0.18,57.7,43,74,15900
oliveyoung,body,10000010003,A000000262517,2026-08-22,5,24,0.21,56.4,28,97,15900
oliveyoung,body,10000010003,A000000263056,2026-08-23,12,24,0.5,81.3,34,99,42000
oliveyoung,body,10000010003,A000000263056,2026-08-24,1,2,0.5,84,84,84,42000
oliveyoung,body,10000010003,A000000263414,2026-08-21,2,17,0.12,35.5,29,42,118150
oliveyoung,body,10000010003,A000000263414,2026-08-22,2,24,0.08,75.5,68,83,118150
oliveyoung,body,10000010003,A000000263414,2026-08-23,1,24,0.04,95,95,95,118150
oliveyoung,body,10000010003,A000000263549,2026-08-21,2,17,0.12,39.5,37,42,16800
oliveyoung,body,10000010003,A000000263764,2026-08-21,7,17,0.41,7.3,1,23,24900
oliveyoung,body,10000010003,A000000263764,2026-08-22,1,24,0.04,66,66,66,24900
oliveyoung,body,10000010003,A000000264069,2026-08-24,1,2,0.5,98,98,98,9400
oliveyoung,body,10000010003,B000000142519,2026-08-21,2,17,0.12,92,86,98,129000
oliveyoung,body,10000010003,B000000142519,2026-08-22,5,24,0.21,72.2,45,99,129000
oliveyoung,body,10000010003,B000000142519,2026-08-24,1,2,0.5,98,98,98,129000
oliveyoung,body,10000010003,B000000143034,2026-08-20,1,1,1.0,83,83,83,52000
oliveyoung,body,10000010003,B000000143034,2026-08-23,5,24,0.21,95,91,100,52000
oliveyoung,body,10000010003,B000000143037,2026-08-21,1,17,0.06,70,70,70,52000
oliveyoung,body,10000010003,B000000143037,2026-08-23,1,24,0.04,81,81,81,52000
oliveyoung,body,10000010003,B000000154981,2026-08-21,8,17,0.47,49.6,20,82,229000
oliveyoung,body,10000010003,B000000154981,2026-08-22,3,24,0.12,33.3,29,36,229000
oliveyoung,body,10000010003,B000000154984,2026-08-20,1,1,1.0,70,70,70,132000
oliveyoung,body,10000010003,B000000154984,2026-08-22,5,24,0.21,65.8,62,71,132000
oliveyoung,body,10000010003,B000000158131,2026-08-21,1,17,0.06,28,28,28,52000
oliveyoung,body,10000010003,B000000184273,2026-08-22,2,24,0.08,81,75,87,18900
oliveyoung,body,10000010003,B000000202986,2026-08-21,5,17,0.29,34.6,15,57,259000
oliveyoung,body,10000010003,B000000202986,2026-08-22,2,24,0.08,50,39,61,259000
oliveyoung,body,10000010003,B000000202986,2026-08-23,5,24,0.21,52.8,46,59,259000
oliveyoung,cleansing,10000010010,A000000000150,2026-08-21,3,18,0.17,81.7,73,97,8000
oliveyoung,cleansing,10000010010,A000000002652,2026-08-21,4,18,0.22,90.2,83,99,10000
oliveyoung,cleansing,10000010010,A000000002652,2026-08-22,15,24,0.62,83.6,69,97,10000
oliveyoung,cleansing,10000010010,A000000002652,2026-08-23,5,24,0.21,91.6,80,99,10000
oliveyoung,cleansing,10000010010,A000000002652,2026-08-24,2,2,1.0,91.5,88,95,10000
oliveyoung,cleansing,10000010010,A000000003939,2026-08-21,2,18,0.11,94.5,91,98,10530
oliveyoung,cleansing,10000010010,A000000003939,2026-08-22,5,24,0.21,82.4,68,93,10530
oliveyoung,cleansing,10000010010,A000000006181,2026-08-21,2,18,0.11,71,59,83,7290
oliveyoung,cleansing,10000010010,A000000006181,2026-08-22,3,24,0.12,88.3,75,98,7290
oliveyoung,cleansing,10000010010,A000000006346,2026-08-20,1,1,1.0,27,27,27,5900
oliveyoung,cleansing,10000010010,A000000006346,2026-08-21,18,18,1.0,32.8,27,43,5900
oliveyoung,cleansing,10000010010,A000000006346,2026-08-22,24,24,1.0,25.8,16,33,5900
oliveyoung,cleansing,10000010010,A000000006346,2026-08-23,24,24,1.0,30.0,20,43,5900
oliveyoung,cleansing,10000010010,A000000006346,2026-08-24,2,2,1.0,28,26,30,5900
oliveyoung,cleansing,10000010010,A000000006837,2026-08-23,1,24,0.04,100,100,100,13000
oliveyoung,cleansing,10000010010,A000000010048,2026-08-23,5,24,0.21,81.8,66,98,26100
oliveyoung,cleansing,10000010010,A000000010476,2026-08-20,1,1,1.0,100,100,100,27000
oliveyoung,cleansing,10000010010,A000000010476,2026-08-21,10,18,0.56,66.9,41,95,27000
oliveyoung,cleansing,10000010010,A000000010476,2026-08-22,13,24,0.54,80.7,66,97,27000
oliveyoung,cleansing,10000010010,A000000010476,2026-08-23,7,24,0.29,71.4,66,78,27000
oliveyoung,cleansing,10000010010,A000000013194,2026-08-21,8,18,0.44,86,65,100,42000
oliveyoung,cleansing,10000010010,A000000013194,2026-08-22,9,24,0.38,73.3,60,85,42000
oliveyoung,cleansing,10000010010,A000000013194,2026-08-23,5,24,0.21,64,53,82,42000
oliveyoung,cleansing,10000010010,A000000013302,2026-08-20,1,1,1.0,77,77,77,6900
oliveyoung,cleansing,10000010010,A000000013302,2026-08-21,7,18,0.39,82.6,64,97,6900
oliveyoung,cleansing,10000010010,A000000013302,2026-08-22,10,24,0.42,84.6,72,98,6900
oliveyoung,cleansing,10000010010,A000000013302,2026-08-23,11,24,0.46,84.3,68,100,6900
oliveyoung,cleansing,10000010010,A000000014359,2026-08-22,2,24,0.08,82.5,73,92,27200
oliveyoung,cleansing,10000010010,A000000016704,2026-08-23,1,24,0.04,78,78,78,25000
oliveyoung,cleansing,10000010010,A000000016704,2026-08-24,2,2,1.0,85.5,82,89,25000
