comment_id,video_id,published_at,like_count,class,brand,format,attribute,text
UgyuSuUGghkHWmdBont4AaABAg,0WWO3SFTr34,2026-03-22,0,b,쥬베룩,,,근데 요즘 쥬베룩볼륨 관심 많은데 한번 다뤄 주시면 안될까요?
UgxLL3RUGxF1xYG3Iyh4AaABAg,0WWO3SFTr34,2026-03-22,0,b,,,기능(지속/커버/보습/미백 등),한번 더 받아야하는지 토닝 같은 미백치료를 해야하는지 알려주세요..
UgyDNDpWhLUCPOb3AnJ4AaABAg,0WWO3SFTr34,2026-03-22,0,b,,,,매트릭실도 완전 좋은데 쌤이 추천해주니 품절될까 걱정입니다😂
UgwQButzYGXLF1s14Yp4AaABAg,0WWO3SFTr34,2026-03-22,0,b,,이너뷰티,,혹시 다*소에 파는 영양제에 대해 알려주실수 있나요?
Ugy_eSUoNumleovp3lN4AaABAg,0WWO3SFTr34,2026-03-22,1,b,,,,혹시 상담 받으러가면 피부 타입에 따른 제품도 추천해주시나요?
UgyQXO7y5PzgLo3YI9Z4AaABAg,0WWO3SFTr34,2026-04-22,0,b,,,,나이아신아마이드 스프레이 정보좀 제발 알려주셔요...저번부터 쓰시는 영상 꾸준히봤는데 찾을수가없습니다..
UgxOYUpDgdKx8o7hviR4AaABAg.AUHyCtabiHXAUI0rEhQqk7,0WWO3SFTr34,2026-03-22,1,b,,,,​ @동네의사이상욱 어떻게 조합하나요?알려주세요~~~~~
UgwvHpo69Dp00U6m6X54AaABAg,3To7_TyMkCI,2026-08-10,0,b,,,,스파출라 저거 계속 품절인데 어디서 구하는지 알려주세요
UgyXh9AzRQM-BgbmM-54AaABAg,fP7iZz-4vnI,2026-07-23,2,b,홀리카홀리카,,,"홀리카홀리카 레프스, 시나몬롤 써주세요!!"
UgwCji4UPnrKEFamnRF4AaABAg,aAXLIFydkoo,2026-03-22,11,b,,에센스/세럼/앰플,제형(스틱/쿠션/젤/밤/스프레이),그런데 건강프로에서 세럼 바르고 누룩밤으로 마무리하는 루틴 소개해줘서 따라 써봤더니 확실히 달라지더라고요
UgwjgCNftptJELexoW54AaABAg,DWg56eMcuZ4,2023-08-22,0,b,,,,영상매일잘보고가요♡ 당장만들어보고싶어요♡ 항상고마워요사랑해요♡
UgyHjYhrFMOuEoxPrPB4AaABAg,DWg56eMcuZ4,2023-08-22,1,a,,크림,,아이스크림 놀이만들어주세요ㅠㅠㅠㅠ제발요ㅠㅠㅠㅠㅠㅠㅠㅠ
Ugzi19viDQ6JKHG_dvZ4AaABAg,DWg56eMcuZ4,2023-08-22,0,b,크리스마,,,따니언니!!^^곧 크리스마스니까 크리스마스 만들기 올려 주세요^^
UgxcLSlgE2Yz2vSa-r14AaABAg,erOUX5PmlVU,2026-07-22,0,b,,,,"하셔서 그러는데,  제가 거주하는곳에서 근처가 영등포구,마포구,동작구,양천구 정도 다니기가 수월할거 같은데 혹시 이지역쪽에서 색소침착 치료 받을곳 좀 알려 주실수 있을까요??"
UgwKsCkHBTpQToT1i1h4AaABAg,7XAJB49iChk,2026-03-22,13,b,,,,청소년 여드름관련 동영상 좀 만들어 주시면 너무 감사하겠습니다
Ugw_YqKITrOozbGESxF4AaABAg,7XAJB49iChk,2026-05-22,0,b,,,,소프웨이브도 정보 부탁드려요❤
UgzTp-5x6qzCrLgOPER4AaABAg,7XAJB49iChk,2026-03-22,56,a,,,가격/가성비,"아프다해서 울써마지 못해봄 가격이 문제가 아니라, 고통없는 장비 나오길"
UgwvuzsQQ-rVuLlQ1514AaABAg,7XAJB49iChk,2026-04-22,1,b,,,,시술주기 정보도 알려주시면 좋겠어요 😊
UgyO0zsWolzNehuJGb54AaABAg.AZhbSc2oJdVAZiJV4-wG9o,bqVQJ040LwY,2026-08-01,0,b,,,,지난번처럼 제품별 소비기한 알려주시면 안될까요?
UgxmNMtNgzEBHE4-aKB4AaABAg,DWg56eMcuZ4,2023-08-22,2,a,,,,금손 따니님👍🏻👍🏻 오늘도 만들기 꼭 할께요!!
UgyhEk8E4x-EONF9IMh4AaABAg,DWg56eMcuZ4,2023-08-22,0,b,,,,요즘에 엄청 잘 보고있어요!혹시 되신다면 이번영상이랑 합쳐서 옷 코디도 만들어주실수 있을까요?
UgwFBZThT25OWujygYZ4AaABAg,DWg56eMcuZ4,2026-03-22,0,a,,,,따니때문에 잘 가지고 놀고 있어요^^다음엔 학교 버전 만들어 주세요!!
Ugz5pG7qjpdSSCIfXbt4AaABAg,DWg56eMcuZ4,2023-08-22,0,a,,,,오늘도 만들기 좋네요 ~~~~^^ 감사합니다
Ugwp46lIxbepCwOWVEd4AaABAg,DWg56eMcuZ4,2023-08-22,2,b,,,,따니언니 이런 영상 많이많이 올려주세용~!!
UgyXC6SYOqV2BAVPqL14AaABAg,DWg56eMcuZ4,2023-08-22,0,a,,,,뉴진스 인형자판기만들면 좋을겄같아요
UgwDc7fH6ctGjLxBiL54AaABAg,DWg56eMcuZ4,2023-08-22,0,a,,,,안녕하세요!오늘 밥먹느라 지금 봤어요ㅠㅠ너무 귀여워요💗혹시 언젠가는 포카 만드는 도안도 만들어주시면 안될까요..?안해주셔도되요ㅎㅎ그럼 주말 즐겁게 보내세요!
UgxVc_y9WnUPFlxDVo94AaABAg,DWg56eMcuZ4,2023-08-22,0,b,,,,나 요즘 종이 놀이에 푹 빠졌눈데 쉽게 만들수 있는 놀이옶나 찻아 보고 있눈대 이영상이 있어어 봤는데 이여지기도 이어지고 민들기도 쉬어서 바로 만들었지!언니 이런 영상 민이 만들어 줬으면 좋겠어!
UgxfTJT2GDzkRfNyFTh4AaABAg,2FQGQg356tc,2026-01-22,6,b,,,,이때 처럼 2026년 새학기 메이크업 해주세요!
Ugz5JrdKi25vHKnKZ7J4AaABAg,2FQGQg356tc,2024-08-22,6,a,,,색상/호수 확장,이런식으로 흑발쿨톤버전 하나만 만들어주심 안될까여ㅠㅠ매번 봄웜라인이라 따라하기 어려워요ㅠㅠ
Ugx8tSzX7NcqfqFBY_94AaABAg,2FQGQg356tc,2026-02-22,2,b,,,,이때처럼 제발 새학기 봄웜라 메이크업 해주세요ㅠㅠ
UgzueUQJdkyJ2paP1Mt4AaABAg,2FQGQg356tc,2024-08-22,5,b,,,,진짜 영상 올려주실 때마다
UgzbLrE5qopTBP9voV54AaABAg,2FQGQg356tc,2024-08-22,1,b,,,,저번에 체육대회 메이크업 너무 예쁘긴 했는데 자연스러운 체육대회 메컵 부탁해용ㅜ❤
Ugyz2LQvKGx8-l-arbh4AaABAg,2FQGQg356tc,2024-08-22,1,b,,하이라이터/쉐이딩,,혹시 영상에서 쓰셨던 하이라이터처럼 좀 자연스러운 다른 하이라이터 제품 추천 부탁드려도 될까요..?
UgzqXqY2ob3Koqf6B3t4AaABAg,2FQGQg356tc,2024-08-22,1,b,,,,머리 너모 예뻐염♡ 머리하는 것도 올려주세요ㅠㅠ
UgyTM5Imks2zf_Xb5sp4AaABAg,2FQGQg356tc,2024-08-22,0,b,,,,진짜 청순하고 간단하게 쉽게 메이크업 할수 있을거 같아요😝💖 혹시 영상에 나온 웨이브 머리 어떻게 하는지 알려주시면 좋을거 같아요!!
Ugyj34_GapWu9eNMJ7x4AaABAg,2FQGQg356tc,2024-08-22,0,b,,,,콘서트 메이크업도 해주세용!!:-)
UgwS6EpLZrqRduqJlZ54AaABAg,2FQGQg356tc,2024-08-22,2,b,러쉬,아이섀도우;툴/소품,,언니 섀도우 할 때 사용한 흰색 납작한 브러쉬 알려주실 수 있나욤?
UgzUFozuWjotERh8J0F4AaABAg,2FQGQg356tc,2025-08-22,0,b,,클렌징,,다음에 학생 클렌징 하는 법이랑 제품 추천해주라ㅏㅏㅏㅏ
UgzqBnI9_QWkhwuhOZx4AaABAg,xb-AyspUpJ8,2025-11-23,7,b,,,,영상에 와서 화내지들 마시구 이번 이벤트가 좋게 마무리되고 민스코님에게도 구매한 분들에게도 구매를 실패한 분들에게도(전 취소당함ㅎ) 의미 있고 좋은 기억이 되어야 다음에도 이런 이벤트 열어주실 수 있을 거라 생각해요… ㅜㅜ
Ugy4P2Q_oJssQQn7L314AaABAg,xb-AyspUpJ8,2025-11-23,4,b,,,색상/호수 확장,웜톤 박스 성공했어요 🎉❤ 박스 상품들으로 메이크업 영상도 올려주시면 넘 좋을것같어요!!!❤
Ugxk5ezOD62oRJ54y4B4AaABAg,2FQGQg356tc,2024-08-22,0,b,,,,학생버전으러 한번 더 해주세요ㅜㅜ
Ugw6DjwIw3IoI-VczDp4AaABAg,2FQGQg356tc,2025-08-22,0,b,,립틴트/립스틱,,헉 안다님 넘 이뿌세요 😍혹시 되면 틴트 한개로 예쁘게 바르는 법 올려주실수있으세요?
Ugwm2D7Z-Bp2K-p_jWN4AaABAg,2FQGQg356tc,2025-08-22,0,b,,,,혹시 안경쓴 사람들을 위한 메이크업 영상좀 올려주실 주 있나요🐬🐬
UgxQiExxfwLnFcCC7-x4AaABAg,2FQGQg356tc,2025-08-22,2,b,,,,"많은 화장 영상들 중, 안다님의 동영상을 발견했고, 그 영상을 클릭했습니다.영상을 보는 데 정말 자세하게 화장품 하나하나 자연스럽게 바르는법과 제품 추천을 해주었습니다."
UgxWy5zOEjBJwl0jSKR4AaABAg,2FQGQg356tc,2026-02-22,1,b,,,,언니 릴바레 제품으로만 학생 메이크업 해주시면 안돼요?
Ugyy-_C8fXHgt0lkSDd4AaABAg,xb-AyspUpJ8,2025-11-23,3,b,,,,다음에 박스 또 해주세용!
Ugxq21WLRzWk1oqT5lF4AaABAg,7XAJB49iChk,2026-03-22,3,b,,,,설명 들어보니 안해본 장비도 다시 해보고 싶긴한데…1회 효과가 어느정도 인지도 비교해주시면 좋았을거 같네요.
Ugz2IlkQqymMA74Xdu54AaABAg,lsvw4lA4LDg,2026-01-22,3,b,,,,원장님 연령대별 피부 시술 추천 2026 버전 좀 찍어주세요!
UgxZRlb5diXk2_aYX3d4AaABAg,lsvw4lA4LDg,2026-01-22,3,b,,,,잘 걷는 방법을 알려주세요ㅠ
Ugz2OzoNJOKCpGOqNjV4AaABAg,xb-AyspUpJ8,2025-11-23,3,a,,,,담에도 민스코 박스 만들어주세요~
UgxIXSeT30UF4XVd7dB4AaABAg,Nxpy8i-ZFMI,2026-03-22,7200,b,,,,씬님이 원소윤님 데리고 초보용 15분 컷 간단 메이크업영상이랑 씬님이 마음껏 개 큰 꾸꾸꾸 스타일로 화장 해준거 두가지 영상 내보여주면 조켓다
UgxIXSeT30UF4XVd7dB4AaABAg.AUC1CmLDkbrAUDQ9VfCRUN,Nxpy8i-ZFMI,2026-03-22,480,a,,,,알렉사청 만들어줘요
UgxIXSeT30UF4XVd7dB4AaABAg.AUC1CmLDkbrAUQbL7YjIe8,Nxpy8i-ZFMI,2026-03-22,29,b,,,,아이돌들 메이크업 해주는 유튜버분은 이미 많으니까 아예 너드 발굴단 느낌으로 평소 잘 안꾸미던 개그계 종사자 혹은 유명인 섭외하는 것도 재밌을듯..!
UgxIXSeT30UF4XVd7dB4AaABAg.AUC1CmLDkbrAUDq0DW2fI1,Nxpy8i-ZFMI,2026-03-22,36,b,,,,보여줘요
Ugy-9UQllZXjXb42aDF4AaABAg,lsvw4lA4LDg,2026-01-22,3,b,,,,무릎으로 걷는다는게 정확히 어떤건지 잘 모르겠어요 😢 어떻게 걸어야 정확하게 걷는건지 알려주세요~~
UgyHZgWzb7kUPtvEthV4AaABAg.ATyNtYRr-LIAU-I7nr8iDI,YII2AIdMTO0,2026-03-22,0,b,,,,​ @동네의사이상욱 앜 하나만 추천해줘요ㅜㅜ😢 아세틸헥사펩타이드 3개중에서 두개로 줄인건데 아데노신 매트릭실 하나만요!
UgyGca3uCKLZMT76xoV4AaABAg,azJVng7VQDM,2025-12-22,0,b,,,,25년 마무리 잘하시고 내년에도 좋은 정보 주시면 너무 감사드리겠습니다 ㅎㅎ
Ugys-AL2DJiGlAhRyzV4AaABAg,azJVng7VQDM,2026-01-22,0,b,,,,앞으로도 유익한 영상 부탁드려요!
UgzmJ2gQ8qlB44Z4__t4AaABAg,ZqX7AQfbtI4,2025-10-22,101,b,,,,담쓰님 오늘 메컵 영상으로 찍어주세요
UgzkIRucFDQATwGUINd4AaABAg,ZqX7AQfbtI4,2025-10-22,86,b,쿠팡,,가격/가성비,비하인드로 다른 제품들도 많이 샤라웃 해주시면 좋겠고 쿠팡 이틈을 타서 할인해주면 좋을 것 같아요 ㅋㅋㅋㅋㅋㅋㅋ
Ugyo-iBU0UpG9wUouZx4AaABAg,ZqX7AQfbtI4,2025-10-22,105,b,,,,저는 담쓰님한테 메이크업 받아보고싶어요!!
Ugz63I0X5r4LJ9bNg-R4AaABAg,ZqX7AQfbtI4,2025-10-22,9,b,,,,"들어왔네요  ,, 정보  더  캐내시면 ㅎ 2탄 올려주셔요  ^^  그리고 온 ㄹ 메컵 너무 예뻐요"
UgxFIqcBTWoiVgdtZ4J4AaABAg,ZqX7AQfbtI4,2025-10-22,0,b,,,,이런 영상 더 해주세요!!
UgywlEC8THEz-s4PHYF4AaABAg,ZqX7AQfbtI4,2025-10-22,0,b,,,,저스트메이크업 관련 영상 또 해주세요 🫶🏻👍🏻👍🏻👍🏻
Ugwn-x_63Z32b4fhV8x4AaABAg,ZqX7AQfbtI4,2025-10-22,1,b,,,,리뷰해주세요 ㅠㅠㅠㅠㅠㅠㅠㅠ
Ugxetn-xADregogZkwF4AaABAg,azJVng7VQDM,2025-12-22,0,a,,,,정답 3번 원장님 실물 피부가 정말 끝내줘요 😮
UgyJoT8WoU9M6VC3EQl4AaABAg,x2tusuUFa5c,2025-12-22,9,b,,,,원장님 이런 인생 꿀팁 많이 올려주세요
UgzxfhhFXJhG0IgZMhR4AaABAg,x2tusuUFa5c,2025-12-22,4,b,,,,아름다운 원장님의 아름다운 말씀들 잘 들었습니다..행복한 주말되시기를 바랍니다.❤
Ugx1ataXnXw1aQClxNF4AaABAg,x2tusuUFa5c,2025-12-22,4,b,,에센스/세럼/앰플;샴푸/린스/트리트먼트,,두피에 뿌리는 나이신아마이드 에센스 제품 정보 부탁드립니다~!!
UgymtRN2MST39O7lATl4AaABAg,x2tusuUFa5c,2025-12-22,2,b,,에센스/세럼/앰플,,나이아신아마이드 에센스 사용 하시는 상품 정보 좀 주세요
UgxDWZaDPrRcAsm4sSJ4AaABAg,x2tusuUFa5c,2025-12-22,3,b,,,,선생님 병원이름이 뭐예요?어디로 가야 되나요?
Ugw0DCe2SOtzHkvT_rt4AaABAg,2hPuVCTwdCg,2026-01-22,24,b,,,,"건강을 위해서 다이어트를 하는게 아니라 무조건 외모때문에,,,내실을 키우고 건강하게ㅡ살도록 또 꾸준한 영상 부탁드립니다… 오늘도 땡큐"
UgxMWpF0lYIED929Trh4AaABAg,BJlnoBEBGMA,2026-02-23,19,b,,,,가을뮤트멀멀굽굽고급섹시미메이크업 원해요
UgwgeR8_quB2yOeYMoh4AaABAg,2hPuVCTwdCg,2026-01-22,2,b,,,,"새해 복 많이 많이 받으시고,  건강과 평안이 늘 함께하시길 기원합니다.🙇"
UgxcQiiU0aS2gsr5Jh54AaABAg,2hPuVCTwdCg,2026-01-22,21,b,,,,선생님께서 직접 몸소 겪어보셨기 때문에 이렇게 솔직한 말씀을 해주실 수 있는 것 같아요.
Ugz8wETmUIE7EwoRKNF4AaABAg,BJlnoBEBGMA,2026-02-23,3,b,,,,11:35 여름뮤트 지냐언니가 제대로 말아주는 뮤트뮤트한 메이크업 보고싶어요!!
UgzmNOyHlY2GKdstyo94AaABAg,BJlnoBEBGMA,2026-02-23,3,b,,,,"운니 제발 갸루!!갸루메이크업...🥹  진짜 호피무늬랑 꾸꾸꾸가 핵심인 진짜 화려한 갸루메컵 보고싶어욤,,  화려한 메이크업 전문 유튜바의 저력을 보여줘..."
Ugw23S-owEeU9QptC_N4AaABAg,BJlnoBEBGMA,2026-02-23,3,b,,,색상/호수 확장,웜톤이지만 뽀용하고 미지근한 메이크업 보고싶어요!
UgyQKdhUmqFS85CGa4p4AaABAg,BJlnoBEBGMA,2026-02-23,4,b,,,색상/호수 확장,쿨톤 다굽자 메이크업 보고싶어여웅니
Ugw5DGa_0SdTGscKhlN4AaABAg,BJlnoBEBGMA,2026-02-23,6,b,,,,진짜 진짜 내가 너무 원하던 메이크업인데… 제 뇌에서 나가주세요ㅠ
UgzPlVz3X2tweoD10OR4AaABAg,BJlnoBEBGMA,2026-02-23,4,b,,,,색감의 메이크업도 보고싶어용..헤헤
UgzMk85KtjjoZTwbjx94AaABAg,BJlnoBEBGMA,2026-02-23,2,b,,,,진짜 겨울 공주 그 잡채 💙❄️🥶☃️ +) 저는 갸루 메이크업 보고싶어요!!!!!!!🩷💅👑
UgzrZbDiKgya9dO4Oh54AaABAg,BJlnoBEBGMA,2026-02-23,4,b,,,,진짜💗 혹시 가능하시다면..곧 새학기니까 핑잘봄 메이크업 해주실 수 있을까요..?🥺🙏
Ugx3q7qvutGDNwOnBgt4AaABAg,BJlnoBEBGMA,2026-02-23,2,b,,,색상/호수 확장,라이트톤이 누디한 메컵한 느낌의 메이크업 보고싶어요!!
UgwTbC4gZq6aCEMq0xh4AaABAg,BJlnoBEBGMA,2026-02-23,2,b,,,,11:35 새학기에 할 수 있는 살짝 구운듯한 웜메이크업 보고싶어여💗
Ugza12KRGoNXYR8Iaex4AaABAg,BJlnoBEBGMA,2026-02-23,2,b,,,,다행이다…누나랑 같이 코가 빨개서..얼마나 외로웠는(?)데에 그리고오 여러가지 영상을 천천히 많이 올려줬으면 합니다아!!
UgzwnzOQZdD6YbpInv54AaABAg,BJlnoBEBGMA,2026-02-23,2,b,,,,진짜 핑잘봄 메이크업 보고싶어요
UgzLd1viW4RBiNdOmdF4AaABAg,BJlnoBEBGMA,2026-02-23,2,b,,,,언니 과하지 않은 갈웜딥 메이크업도 원해...
Ugz6kEH47wd22-x-s394AaABAg,BJlnoBEBGMA,2026-02-23,1,b,,,색상/호수 확장,발랄하면서 이목구비도 뚜렷한 뉴트럴~핑크 메이크업 원해요🩷 새학기 첫 인상을 만들어줄 메이크업!
Ugwkmkw9xTQHypkei694AaABAg,BJlnoBEBGMA,2026-02-23,1,b,,,,언니 이제 봄이 오니까 벚꽃이랑 사진찍을 때 하면 좋은 메이크업 해줘❤
UgxI5ovtVpFgF01djix4AaABAg,BJlnoBEBGMA,2026-02-23,1,b,,,,5:42 언니 다양한컨텐츠도 너무 좋은데 메이크업 영상 많이많이 찍어주세용..
UgyahxHoSHI5GO-ehrV4AaABAg,BJlnoBEBGMA,2026-02-23,1,b,,,,지냐언냐가 말아주는 투명 깨끗 겨쿨 매콥은 사랑입니당..❤ 다음번엔 멀멀 무화과st로 핀터레스트 메이크업 해주세요.
Ugy-yyynFq-E73gEGnN4AaABAg,BJlnoBEBGMA,2026-02-23,2,b,,,,이번 메이크업도 너무 이뻐용🩵 다음에 한번 로즈빛 메이크업이나 개나리 같은 밝고 활기찬 느낌의 옐로우 메이크업도 보고 싶어요!
UgwyLC9OlB1BbobQfU94AaABAg,BJlnoBEBGMA,2026-02-23,1,b,,,,웅니 개학메이크업 해주세요ㅠㅠㅠ!!!
UgzpGkGCr641Lp4cOVp4AaABAg,BJlnoBEBGMA,2026-02-23,1,b,,,,언니 개학은 봄에 하잖아ㅏㅏ 봄웜라 학생메이크업 해줘ㅜㅜ
Ugy9qhWZZeI-0r_u1_N4AaABAg,BJlnoBEBGMA,2026-02-23,0,b,,,,저 투명한 겨쿨 메이크업 도전해보고 싶어서 찾아보고 있었는데!!!
Ugw-HYw4KGRu1J1edTF4AaABAg,BJlnoBEBGMA,2026-02-23,2,b,,,색상/호수 확장,여쿨브라이트 메이크업 보고싶어요!!
UgwG7yuDcXNY7RLmkVJ4AaABAg,BJlnoBEBGMA,2026-02-23,1,b,,,,진짜 당연히 언니 일상도 너무 좋지만 이런 롱폼 화장영상두 더더 너무 좋아서..// 요런 다양한 뉘앙스의 화장 영상도 마니 올려주면 좋겟어용💕
UgynTG6SIqOZ3-mL7Bx4AaABAg,BJlnoBEBGMA,2026-02-23,0,b,,하이라이터/쉐이딩,,지냐채널의 목표와 언니의 다양한 썰?같은거 많이 얘기해줘서 1초도 안넘가고 항상 끝까지 봐요❤❤ 그리구 메이크업하면서 하이라이터 같은거 예쁠때하는 리액션도 너무너무 재밌구 언니가 리액션하면 저도 기분이 좋아지거등요❤😊
UgyqpKmhOoj_Da7pJad4AaABAg,RKKEWS04dyI,2026-02-23,2,b,,,,이런 컨셉츄얼한 메컵이 너무 잘어울랴서 시대를 타고 흘러 르네상스 시대의 지냐 메이크업 말아줬으면 조켔다..
UgyCHqRNCbUuutvVnpJ4AaABAg,RKKEWS04dyI,2026-02-23,2,b,,립틴트/립스틱,파데프리,언니 진짜 제발 학생 메이크업 한 번 만 더 해줘 진짜 자연스럽고 티 안나는 걸로 파데프리 탬 으로 좋고 ㅇㄴ 이번 중학교 화장 단속이 너무 심해 틴트도 바르면 안 된댜
UgyjvAXZVpMjEgkoshN4AaABAg,RKKEWS04dyI,2026-02-23,2,b,롬앤,툴/소품,,그리고 언니가 추천해줬던 롬앤쉐딩브러쉬 드디어 사봤는데 믿고 사길 잘했어 진짜 너무 좋구 앞으로도 꿀팁 많이 알려줘!!
UgxGS7AGdtCt1gKWQwx4AaABAg,RKKEWS04dyI,2026-02-23,1,b,,,,날것의 영상을 보고싶다..
Ugzwmc1pf2byiwGOkYF4AaABAg,2hPuVCTwdCg,2026-01-22,0,b,,,,다이어트약의 부작용을 직접 경험하시고 자세히 설명해주신 이상욱 선생님의 영상을 많은 분들이 보실 수 있길 바랍니다.
UgzBtI9h83l3vW6IPKJ4AaABAg,2hPuVCTwdCg,2026-01-22,0,b,,,,"위고비, 마운자로 부작용 및 현실적인 이야기도 다뤄주세요"
Ugw0lj5yDbcqoVtsosR4AaABAg,YiRp_sHVHCw,2025-12-22,0,b,,,,모공을 조금이라도 줄이고 싶어요~~방법 없을까요?
UgyEG5OoJMBwYFRZKc94AaABAg,XpLlJBKPHuQ,2026-07-25,1,b,,,,모낭염 관리나 예방템도 소개해주세요 😢
UgxnhL2PIExqZQwqR8x4AaABAg,YiRp_sHVHCw,2025-12-22,56,b,,,,기미영상 기다리겠습니다..피부는좋은데 기미만 없어지면 좋겠어요
UgxAyXDvZS4qaJDBQEN4AaABAg,O_aNSEX5jdQ,2026-08-08,5,b,이니스프리,파우더,지성/건성,진짜 극지성인데 이거 바른다음에 이니스프리 루스 파우더 해주면 오래감유
Ugx0sfMkpcSLnGN2EgZ4AaABAg,YiRp_sHVHCw,2025-12-22,0,a,,,,"브이빔 시술 받으려고 했는데 나오길래 놀랐는데, 여드름 나는 중에만 주의하라는 거군요 ㅠㅠ"
UgzFX0fP93znW_ON2Ap4AaABAg,YiRp_sHVHCw,2025-12-22,0,b,,,,기미 잡티 레이저토닝 말고 어떤걸 해야 하나요?알려 주세요 ~~
UgxddJS_WdOmSaklZb94AaABAg,YiRp_sHVHCw,2026-01-22,0,b,,,,증상별 하면 좋은 시술 영상도 부탁드립니다
UgwQe2ayDYCJevCgqf94AaABAg,YiRp_sHVHCw,2025-12-22,4,b,,,,고럼 울쎄라 써마지 대체할 수 있는 시술 중에 추천해주실 만한 시술이 있을까요?!?!
UgxhVqYcJo4bCTNiFih4AaABAg,YiRp_sHVHCw,2025-12-22,1,b,,,,❤눈밑이 꺼져서 피부과에서  아이울쎄라 받으라해서 받아도 그대로네요.어떡해야돼요?꼭 알려주세요ㅠ❤
Ugzi7nP_Ve_FvnKFv3d4AaABAg,YiRp_sHVHCw,2025-12-22,1,b,,,가격/가성비,써마지 대신 가성비 좋은 시술 1가지 추천해주세요☺️
UgxArO8tDXdIYFxerJd4AaABAg,YiRp_sHVHCw,2025-12-22,3,b,,,,앞광대살 빠지는 시술 추천해주세요
UgzFDYk-6xadqgw9RvN4AaABAg,YiRp_sHVHCw,2026-02-22,2,b,,,,시술이던 홈케어던 도움되는 방법을 알려주시면 좋을 것 같아요😢
Ugw2RFHpaMRTRE_0AJl4AaABAg,ZqX7AQfbtI4,2025-11-22,0,b,,,,메이크업영상 찍어주세용😆
UgyL6PEx-8qumtVRh4h4AaABAg,ZqX7AQfbtI4,2025-10-22,0,b,,,,오늘 피부표현도 올려주세용❤
UgykOOer6Uv52uPsAKd4AaABAg,ZqX7AQfbtI4,2025-10-22,1,b,,,,가뜩이나 코덕인데 방송도 너무 재미있고~~메이크업도 배워보고싶었어요
UgxxInxsZwC9G-6Eu-B4AaABAg,ZqX7AQfbtI4,2025-10-22,0,b,,쿠션;토너/스킨;에센스/세럼/앰플,,랑콤 스킨 이돌 3 세럼 파인커버 쿠션 신상두 리뷰해주세요!!❤
UgzgVDDoRvSOMR3KvWN4AaABAg,ZqX7AQfbtI4,2026-03-22,0,b,,,,늦어지만 2편 원해요…
UgypRArY6PKh0zV5RCJ4AaABAg,ZqX7AQfbtI4,2025-10-22,0,b,,,,영상 메이크업 정보알고싶어요
UgxiZ1oFSfVI3Gp29d54AaABAg,ZqX7AQfbtI4,2025-10-22,1,b,,,,꼭 루틴 올려주세요ㅠ
UgxSrUt1GlEi1dD6VZN4AaABAg,ZqX7AQfbtI4,2025-10-22,0,b,,,,제발 알려주세요제발
Ugz-wXcZvczMKP_zoxV4AaABAg,ZqX7AQfbtI4,2025-11-22,0,b,,,,메이크업 영상 찍어주시면 좋겠어요
Ugxq3PYqV3gg9lSPufJ4AaABAg,ZqX7AQfbtI4,2025-11-22,0,b,,,,요거 메이크업 올려주세요!!!!
Ugwo7z4DjmEBytTuzuV4AaABAg,ZqX7AQfbtI4,2025-10-22,0,b,디올,,,디올 홀리데이 리뷰도 해주심 넘 좋을것 같아요!
Ugw_btq7_JbepdHa95V4AaABAg,ZqX7AQfbtI4,2025-10-22,0,a,,,단종/재출시,베네피트 바디밤 다시 출시 했으면 좋겠어요
UgzIDupmg8Mxf0hnYul4AaABAg,ZqX7AQfbtI4,2025-10-22,0,b,,,,오늘 입은 의상 알려주세요!❤
UgwYKhlm_VeQ136Oty14AaABAg,ZqX7AQfbtI4,2025-10-22,27,b,,,,오늘 착용하신 니트 정보도 궁금해요
UgwJCecl1hxAfunvfUp4AaABAg,ZqX7AQfbtI4,2025-10-22,0,a,,,,담쓰님도 저스트메이크업에 나왔으면 재밌었을텐데
UgwfVAs9Sirh40oHLnl4AaABAg,YiRp_sHVHCw,2025-12-22,9,b,,,,선생님 병원위치와 이름좀 알려주세요
UgyIFTGYHWooThUjOcZ4AaABAg,YiRp_sHVHCw,2025-12-22,1,b,,,,답변부탁드림니다.
UgwzTnHWhTMZGtMyYoZ4AaABAg,YiRp_sHVHCw,2025-12-22,0,b,,,,꼭.꼭  답변 부탁드려요
UgwDHnp8yqG2vZjBlw54AaABAg,YiRp_sHVHCw,2025-12-22,0,b,,,,이것도 좀 알려주세요.
Ugxn6kMl8kRVTE7tIDx4AaABAg,YiRp_sHVHCw,2026-05-22,0,b,쥬베룩,,,혹시 스컬트라 vs올리디아 볼륨 vs 쥬베룩 볼륨 지속 시간이랑 효과 영상 만들어주실 수 있나요?
